date,a,i,j,jm,m,p,y,CF,FG,MA,OI,RM,SR,TA,ZC,ag,al,au,cu,hc,pb,rb,ru
20170623,1.325282925,1.961034901,0.93119653,1.032682622,1.219252403,1.272316974,1.464253413,1.467485378,1.063893825,1.981528958,1.280619925,2.357631863,1.709169428,1.815473593,1.381298011,1.461600368,0.953583082,1.079060365,1.584844863,1.592805955,1.316088643,1.21482899,1.76837256
20170626,1.323139259,1.951816295,0.923954918,1.033975605,1.218221413,1.270525659,1.463760926,1.462965976,1.062637583,1.969286205,1.278000504,2.347548667,1.709467368,1.818912865,1.366338778,1.462192314,0.951499196,1.080190464,1.583421362,1.605891475,1.307723809,1.223163335,1.779354808
20170627,1.321302455,2.025107195,0.936938868,1.036410446,1.213159673,1.274834067,1.475008487,1.472365666,1.063198358,1.960345039,1.272661815,2.345322806,1.713251969,1.818825465,1.376484887,1.463121071,0.951541928,1.082716779,1.575335573,1.615374488,1.312257994,1.227767618,1.779785621
20170628,1.315321486,2.01015927,0.936405281,1.003152975,1.213926202,1.281881932,1.474637017,1.481956964,1.056358043,1.94291718,1.271521209,2.35383932,1.699030473,1.817984102,1.377988735,1.452514177,0.948906672,1.081799414,1.570405161,1.602182949,1.31748943,1.21154716,1.779118719
20170629,1.312621566,2.010206368,0.941674542,0.994286556,1.214471103,1.281138267,1.485805757,1.481155783,1.085226604,1.981978159,1.272012352,2.353146765,1.696428521,1.81625359,1.379140816,1.448923874,0.946945351,1.082070739,1.586445032,1.588376364,1.314128875,1.196166506,1.803783628
20170630,1.307165513,2.010008081,0.9363961,0.994939962,1.201029833,1.277478286,1.486093145,1.482918475,1.081981921,1.969145947,1.274612355,2.33701064,1.703975437,1.814233356,1.378864485,1.446342917,0.948785952,1.080066699,1.588076244,1.590010719,1.31305326,1.19890033,1.824173758
20170703,1.312976688,2.039320692,0.93489724,0.995906295,1.23873676,1.262238791,1.48243977,1.477400848,1.081662765,1.968616044,1.275807149,2.398381151,1.70104259,1.819098566,1.383833753,1.443154117,0.956940747,1.079435536,1.585207604,1.608749047,1.304756201,1.187638754,1.812834777
20170704,1.312874584,2.127445811,0.947931625,1.012913815,1.229714658,1.278561532,1.498327782,1.476533207,1.086707193,1.998990511,1.2805615,2.389186874,1.678166027,1.826962555,1.381660053,1.450991145,0.957490115,1.074393018,1.588694798,1.640296404,1.316729972,1.205580033,1.910122128
20170705,1.314548403,2.128250139,0.944543887,1.004475721,1.227658579,1.27978087,1.497918431,1.478466408,1.105921723,1.991258722,1.279875942,2.382205944,1.667950952,1.854610994,1.371152212,1.45718814,0.963361908,1.0734384,1.587883017,1.631201576,1.33306782,1.218344502,1.910499521
20170706,1.323143403,2.084979153,0.944657612,0.993668968,1.226211076,1.273463154,1.500991251,1.478153943,1.099610745,1.964472971,1.279288874,2.371181593,1.662094062,1.8511774,1.368666357,1.461581357,0.962500367,1.077497193,1.583870784,1.638303239,1.340032314,1.203327642,1.905554216
20170707,1.319871836,2.124068819,0.933078817,0.995522007,1.22574807,1.270139487,1.497083768,1.475712046,1.098694929,1.952991436,1.277152807,2.368400957,1.670745759,1.854499913,1.375887089,1.471964437,0.960495542,1.07946586,1.577826008,1.6556407,1.332758027,1.206678162,1.909271982
20170710,1.317712952,2.127040354,0.923823545,1.002102257,1.213964604,1.263826787,1.498890815,1.470443548,1.086762319,1.929424697,1.276905997,2.334988653,1.685014107,1.856176869,1.375970074,1.488018042,0.960209878,1.070043078,1.575235963,1.641257043,1.343261546,1.191082873,1.890720004
20170711,1.312338854,2.149335925,0.926252671,1.009053309,1.217406518,1.258673974,1.49051366,1.470443548,1.097332578,1.955746178,1.274350684,2.329010477,1.683050935,1.907013065,1.3787651,1.505031318,0.955641753,1.07046778,1.587864871,1.677966191,1.372399041,1.199352951,1.901670233
20170712,1.306665464,2.159726204,0.935969573,1.020693672,1.215463588,1.253130898,1.488108648,1.475090836,1.106485555,1.946519158,1.273128516,2.340139973,1.6839138,1.871172737,1.410559954,1.494572629,0.953698651,1.06353335,1.579463255,1.667556204,1.38234204,1.195891908,1.915966416
20170713,1.303328536,2.132311389,0.942277223,1.055490081,1.232571367,1.252610398,1.472408955,1.472495126,1.107975987,1.955490639,1.275793147,2.346534818,1.682783908,1.873206838,1.416544887,1.492930518,0.958360804,1.063665627,1.574381345,1.684860579,1.380457877,1.214272356,1.89838801
20170714,1.310704747,2.127225046,0.946503199,1.057675767,1.222717086,1.252518161,1.46245513,1.457200073,1.110974542,1.957894905,1.274558109,2.304133659,1.69132522,1.866406775,1.418406207,1.476238473,0.961133875,1.061337135,1.572431248,1.7089506,1.368168855,1.237819808,1.891480898
20170717,1.314708163,2.118683743,0.954501259,1.063410001,1.218988524,1.247117627,1.461708646,1.457842955,1.121769305,1.944350833,1.274018298,2.294622098,1.703012753,1.883580442,1.431409487,1.4702138,0.956580716,1.060052938,1.588901801,1.746614886,1.372320713,1.256297486,1.871104827
20170718,1.314546476,2.108030297,0.955472972,1.061149906,1.216929898,1.267172806,1.472206278,1.449943542,1.12174933,1.944238045,1.272526528,2.289446997,1.718203037,1.877622712,1.426295395,1.470891546,0.960170735,1.060735089,1.598162636,1.758631649,1.392408168,1.269547744,1.865507571
20170719,1.317876532,2.055110452,0.93402733,1.089391444,1.208225289,1.269410178,1.470835766,1.449086045,1.147122821,1.93564655,1.272526528,2.26848856,1.72052053,1.882782444,1.426236352,1.469629822,0.965413834,1.059856971,1.602907522,1.787350116,1.39248785,1.291558016,1.933334136
20170720,1.309723114,2.054964313,0.9234821,1.074634236,1.205070342,1.266533111,1.469605672,1.449117503,1.154305173,1.937033907,1.265906373,2.266035749,1.719947389,1.90601172,1.425289695,1.464721316,0.965472392,1.057292696,1.601144671,1.802636207,1.388072751,1.33921995,1.912850491
20170721,1.305428443,2.043717871,0.910920873,1.044631233,1.201202166,1.265616489,1.471511727,1.48833364,1.151609649,1.969975616,1.27016508,2.266364381,1.715609979,1.879892166,1.419425509,1.460582942,0.96081078,1.05614788,1.599664232,1.808826978,1.38024789,1.337585613,1.898299982
20170724,1.288760245,2.049782232,0.916409928,1.029069518,1.220840401,1.266367206,1.466888148,1.481695297,1.142300805,1.938776207,1.26098134,2.241863898,1.709550969,1.87147064,1.429429787,1.461836731,0.957278825,1.053944624,1.610626668,1.821006545,1.382129194,1.337308792,1.92976001
20170725,1.288850765,2.004529265,0.910362832,1.026946181,1.244013611,1.293029181,1.484933536,1.478256002,1.139618105,1.934991107,1.263107457,2.261950978,1.705993283,1.874350517,1.430180891,1.461760551,0.9627259,1.052275556,1.633332743,1.824095073,1.387091997,1.322018141,1.944824913
20170726,1.285469595,2.04589316,0.906870992,1.020283797,1.262395456,1.297350061,1.497193284,1.480419787,1.144110189,2.018860477,1.279119933,2.277947552,1.686057106,1.858577311,1.431156645,1.466827323,0.965134644,1.048721213,1.592520707,1.846248704,1.367855038,1.332663694,1.989383767
20170727,1.284735903,2.063786185,0.902392848,1.010225247,1.265072147,1.293452398,1.497629906,1.480565413,1.143066383,2.022215923,1.281664247,2.285309992,1.685319075,1.879529213,1.432160097,1.483829818,0.965473043,1.044485111,1.594478227,1.82553328,1.366707838,1.309910208,1.989774807
20170728,1.279059454,2.066762917,0.899200964,1.001124739,1.256462353,1.293852305,1.505183616,1.515491207,1.132239937,1.989969802,1.290876706,2.282852773,1.708565515,1.898498752,1.43996446,1.487918144,0.958994605,1.043896004,1.604796745,1.824824967,1.372954679,1.297298329,1.99901942
20170731,1.274958658,2.120640877,0.926653443,0.999912827,1.257290802,1.295143211,1.509873785,1.51489913,1.142458779,1.993435541,1.307703084,2.296515258,1.703778743,1.903746925,1.4690758,1.486929443,0.969106145,1.042626859,1.623919853,1.860952547,1.377257506,1.326463449,2.008914626
20170801,1.282097068,2.166400316,0.926571462,1.001568692,1.255098646,1.285393728,1.504314141,1.520684672,1.141319818,2.001120994,1.307023473,2.296699533,1.713584296,1.88958968,1.482853854,1.482774373,0.972176634,1.041248456,1.625510228,1.870373966,1.386926057,1.32887325,1.97888549
20170802,1.284671617,2.143377826,0.948052115,0.992223345,1.25863428,1.280545612,1.493795928,1.514526707,1.135140997,1.985137864,1.308799403,2.289355803,1.716173898,1.877434448,1.478110028,1.479091845,0.991264183,1.039553596,1.619751519,1.873833482,1.395969457,1.341378158,1.974910872
20170803,1.284671617,2.13152592,0.958762358,1.021585898,1.272808887,1.290664915,1.520798552,1.506313689,1.134199936,1.994424166,1.306291981,2.302981434,1.714188335,1.872584145,1.483673405,1.482433686,0.992676787,1.036976416,1.620834988,1.840751473,1.39285336,1.356718939,1.97406938
20170804,1.283968737,2.12805344,0.945643595,1.014444932,1.274855106,1.293005984,1.519865037,1.506313689,1.129864453,2.021879982,1.303071557,2.302981434,1.716241654,1.856084349,1.4877038,1.485413893,0.995594891,1.037118941,1.629317829,1.862105854,1.392335287,1.370433904,2.032832316
20170807,1.279141068,2.017691136,0.945438958,0.992307282,1.275793124,1.289476313,1.509741953,1.494156229,1.133016838,2.01491401,1.302711537,2.297212476,1.706109587,1.882745619,1.482505,1.469642933,1.003494248,1.032990018,1.618751612,1.920877632,1.396443103,1.310419243,1.983101274
20170808,1.278142704,2.077797563,0.943908207,0.990095529,1.278208152,1.294252203,1.531038472,1.510713449,1.132517508,1.999366,1.318834775,2.300695995,1.704780477,1.885527566,1.488034381,1.467740412,0.98857094,1.031811065,1.6212999,1.934676853,1.398454213,1.329812139,1.984635199
20170809,1.283440063,2.110459921,0.965663337,0.989466794,1.276233278,1.286570208,1.524476607,1.506783334,1.144739058,1.99759235,1.314265232,2.299372608,1.712073726,1.903313707,1.488034381,1.454041687,0.984827984,1.02850545,1.63164119,1.965723429,1.425364259,1.365367655,2.039762956
20170810,1.280490796,2.08463825,0.956346037,0.985336097,1.271077552,1.284438191,1.519504039,1.511883074,1.144478801,2.002809726,1.303178834,2.29184306,1.712620186,1.902699716,1.466901498,1.463567938,0.993045879,1.025061375,1.645005417,1.942605307,1.43454925,1.351122427,2.046232698
20170811,1.271717832,2.119592656,0.947238116,0.992995523,1.25847386,1.265299309,1.49306065,1.519520126,1.1437649,2.031470656,1.299022223,2.237831513,1.715100639,1.931298633,1.455284046,1.473732043,0.987382566,1.023741616,1.625288569,1.986859771,1.420230494,1.367711293,2.026634181
20170814,1.282627702,2.126902917,0.962185405,0.971182702,1.261051844,1.258664029,1.49027345,1.517593887,1.137310259,2.040616327,1.293046038,2.246902235,1.712622901,1.933666371,1.475377549,1.489696514,0.985380237,1.025215533,1.624050267,1.985182943,1.414623749,1.355386901,2.029318674
20170815,1.283125219,2.132205302,0.961813942,0.955512992,1.258838162,1.265496662,1.485183808,1.523227665,1.140568081,2.027489204,1.290188288,2.240496383,1.722095215,1.951881573,1.480493905,1.504106777,0.978861243,1.021148812,1.626005044,1.956035952,1.409971154,1.361989815,2.02100772
20170816,1.280541746,2.102869004,0.957451731,0.95789665,1.261055382,1.2718136,1.492761893,1.524110243,1.139160002,2.022740697,1.295146259,2.245927073,1.728310929,1.944918494,1.479082061,1.50408102,0.978272807,1.021273323,1.615840286,1.943690253,1.398819267,1.34587347,2.012299603
20170817,1.281673101,2.177688817,0.987235508,0.974167908,1.25625345,1.272035567,1.492444286,1.532949454,1.144375887,2.059773079,1.29470953,2.238092135,1.723550212,1.936651987,1.483642551,1.533620549,0.958503905,1.017706943,1.62601226,1.973204884,1.415430462,1.354362456,1.964080522
20170818,1.282234738,2.227313355,0.975319014,0.95933789,1.255313279,1.285183247,1.495691583,1.531739807,1.144474367,2.055331476,1.29470953,2.237007256,1.718654299,1.939039258,1.477332854,1.536591766,0.950072549,1.014563315,1.625409196,1.986478392,1.418233299,1.36784705,1.973748758
20170821,1.281852593,2.141435121,0.973002804,0.954166283,1.246639884,1.282511225,1.492217859,1.52879828,1.136277836,2.036745891,1.294191402,2.240929962,1.719247671,1.93384805,1.473794711,1.550397262,0.941632532,1.020342918,1.634513112,1.932589572,1.401625808,1.341753328,1.969017758
20170822,1.280901879,2.122136418,0.962478264,0.94505219,1.240642326,1.285596238,1.478327786,1.524082534,1.132786276,2.043862205,1.308718341,2.216179347,1.721154616,1.944111798,1.47542066,1.555615413,0.943499084,1.01836826,1.622788067,1.942664691,1.39879926,1.341028919,1.961159314
20170823,1.272187449,2.16661427,0.95007894,0.942662011,1.239959526,1.282436486,1.472015822,1.518225892,1.121263551,2.049318762,1.304111879,2.211433474,1.724300243,1.93790002,1.470213909,1.560439191,0.933785074,1.01721088,1.626542483,2.003371577,1.397911439,1.339623271,1.968709912
20170824,1.270301593,2.160724218,0.946479205,0.925972685,1.239091903,1.277512694,1.475319476,1.526325452,1.133074088,2.031397301,1.300642903,2.222568707,1.723729855,1.935557621,1.468817825,1.557340578,0.935698801,1.015890415,1.635491433,2.031010864,1.391400307,1.347043221,1.957653651
20170825,1.269576277,2.153685356,0.949182747,0.917093692,1.243058904,1.276692408,1.476940247,1.526325452,1.138038741,2.039613628,1.303806661,2.217815704,1.735720308,1.932228646,1.497126768,1.55378009,0.929624106,1.014742778,1.628348793,2.069351071,1.40102713,1.338676084,1.984330656
20170828,1.260449983,2.162573866,0.947749116,0.909603551,1.237231811,1.268214265,1.475401593,1.525629916,1.124288043,2.062909665,1.30164877,2.223094581,1.730540863,1.927805576,1.494913805,1.553977121,0.926338618,1.016272422,1.629188114,2.070323884,1.437263533,1.34482691,1.993697044
20170829,1.249936579,2.123220735,0.981397234,0.950745936,1.243978394,1.273431613,1.475766916,1.524314564,1.125412437,2.069971499,1.305638191,2.237355069,1.731881599,1.931700176,1.492728672,1.53959105,0.925096966,1.00989591,1.63323331,2.051022765,1.440953171,1.332713599,2.011664263
20170830,1.250112338,2.123842954,0.98496746,0.954277292,1.239486937,1.267281096,1.472668728,1.52321867,1.125671259,2.06155272,1.30622863,2.227725894,1.735489441,1.923263147,1.467982948,1.553308756,0.935721416,1.020470311,1.630319468,2.065479533,1.432269161,1.337719478,2.005492876
20170831,1.251245277,2.175725184,0.988042079,0.948602094,1.235519899,1.267215053,1.470722495,1.522837267,1.126765616,2.04651537,1.306170264,2.224404529,1.732666323,1.921301801,1.467045402,1.550311558,0.927351439,1.018099964,1.635856454,2.059692625,1.423976863,1.345452871,2.017006511
20170901,1.243709751,2.125506596,0.982384021,0.924914413,1.239164289,1.266376952,1.474085608,1.518069515,1.120513608,2.029783366,1.306010879,2.229657853,1.727803859,1.905928315,1.456840007,1.544941323,0.924000866,1.017640393,1.630794071,2.103809682,1.418281216,1.361805568,2.009659505
